Type,SampleID,SiteID,Date,Taxon Code,Taxon name,Abundance,Alkalinity
R,2135351,4103,04/10/2012,GO9999,Gomphonema sp.,2,236
R,2135351,4103,04/10/2012,SU073A,Surirella brebissonii,2,236
R,2135351,4103,04/10/2012,NI009A,Nitzschia palea,2,236
R,2135351,4103,04/10/2012,NA084A,Navicula atomus,1,236
R,2135351,4103,04/10/2012,AM012A,Amphora pediculus,102,236
R,2135351,4103,04/10/2012,NI043A,Nitzschia inconspicua,1,236
R,2135351,4103,04/10/2012,CA002A,Caloneis bacillum,1,236
R,2135351,4103,04/10/2012,NA023A,Navicula gregaria,2,236
R,2135351,4103,04/10/2012,EY011A,Encyonema minutum,1,236
R,2135351,4103,04/10/2012,RC002A,Rhoicosphenia abbreviata,27,236
R,2135351,4103,04/10/2012,ME015A,Melosira varians,2,236
R,2135358,4276,04/10/2012,NA675A,Navicula tenelloides,1,71
R,2135358,4276,04/10/2012,NA112A,Navicula minuscula,1,71
R,2135358,4276,04/10/2012,SU001A,Surirella angusta,1,71
R,2135358,4276,04/10/2012,ZZZ896,Planothidium frequentissimum,5,71
R,2135358,4276,04/10/2012,ZZZ897,Planothidium lanceolatum,4,71
R,2135358,4276,04/10/2012,CM022A,Cymbella affinis,1,71
R,2135358,4276,04/10/2012,CO001B,Cocconeis placentula var. euglypta,57,71
R,2135358,4276,04/10/2012,NA023A,Navicula gregaria,50,71
R,2135358,4276,04/10/2012,SL002A,Sellaphora seminulum,1,71
R,2135358,4276,04/10/2012,NI166A,Nitzschia sociabilis,1,71
R,2135358,4276,04/10/2012,NI015A,Nitzschia dissipata,6,71
R,2135358,4276,04/10/2012,FR009A,Fragilaria capucina,4,71
R,2135358,4276,04/10/2012,CO005A,Cocconeis pediculus,1,71
R,2135358,4276,04/10/2012,NA042A,Navicula minima,9,71
R,2135358,4276,04/10/2012,ZZZ985,Tryblionella debilis,4,71
R,2135358,4276,04/10/2012,NI002A,Nitzschia fonticola,1,71
R,2135358,4276,04/10/2012,AC083A,Achnanthes laevis,2,71
R,2135358,4276,04/10/2012,NA009A,Navicula lanceolata,14,71
R,2135358,4276,04/10/2012,ZZZ835,Achnanthidium minutissimum type,24,71
R,2135358,4276,04/10/2012,NA617A,Navicula saprophila,22,71
R,2135358,4276,04/10/2012,NA433A,Navicula ignota,9,71
R,2135358,4276,04/10/2012,RC002A,Rhoicosphenia abbreviata,3,71
R,2135358,4276,04/10/2012,LU001A,Luticola mutica,1,71
R,2135358,4276,04/10/2012,CA002A,Caloneis bacillum,2,71
R,2135358,4276,04/10/2012,AM012A,Amphora pediculus,47,71
R,2135358,4276,04/10/2012,ZZZ986,Cocconeis placentula var. pseudolineata,3,71
R,2135358,4276,04/10/2012,ACHD-02,Achnanthidium pyrenaicum,1,71
R,2135358,4276,04/10/2012,ZZZ920,Psammothidium lauenburgianum,1,71
R,2135358,4276,04/10/2012,NA095A,Navicula tripunctata,1,71
R,2135358,4276,04/10/2012,AC143A,Achnanthes oblongella,1,71
R,2135358,4276,04/10/2012,SA012A,Stauroneis kriegeri,1,71
R,2135358,4276,04/10/2012,NI005A,Nitzschia perminuta,2,71
R,2135358,4276,04/10/2012,RE001A,Reimeria sinuata,39,71
R,2135358,4276,04/10/2012,EY015A,Encyonema reichardtii,9,71
R,2135376,3806,25/10/2012,UN9995,Centric undif.,1,111
R,2135376,3806,25/10/2012,CO005A,Cocconeis pediculus,10,111
R,2135376,3806,25/10/2012,RE001A,Reimeria sinuata,7,111
R,2135376,3806,25/10/2012,NA095A,Navicula tripunctata,10,111
R,2135376,3806,25/10/2012,NA617A,Navicula saprophila,55,111
R,2135376,3806,25/10/2012,ZZZ941,Diatoma problematica,1,111
R,2135376,3806,25/10/2012,NA009A,Navicula lanceolata,6,111
R,2135376,3806,25/10/2012,GO013A,Gomphonema parvulum,1,111
R,2135376,3806,25/10/2012,AM012A,Amphora pediculus,33,111
R,2135376,3806,25/10/2012,NA751A,Navicula cryptotenella,3,111
R,2135376,3806,25/10/2012,NI015A,Nitzschia dissipata,2,111
R,2135376,3806,25/10/2012,CO001B,Cocconeis placentula var. euglypta,86,111
R,2135376,3806,25/10/2012,SS002A,Staurosirella pinnata,1,111
R,2135376,3806,25/10/2012,NA768A,Navicula reichardtiana,1,111
R,2135376,3806,25/10/2012,NA042A,Navicula minima,25,111
R,2135376,3806,25/10/2012,RC002A,Rhoicosphenia abbreviata,48,111
R,2135376,3806,25/10/2012,CO001C,Cocconeis placentula var. lineata,4,111
R,2135376,3806,25/10/2012,SY043A,Synedra famelica,1,111
R,2135376,3806,25/10/2012,NA023A,Navicula gregaria,7,111
R,2135376,3806,25/10/2012,NI009A,Nitzschia palea,1,111
R,2135376,3806,25/10/2012,ZZZ835,Achnanthidium minutissimum type,15,111
R,2135376,3806,25/10/2012,ZZZ896,Planothidium frequentissimum,1,111
R,2135376,3806,25/10/2012,EY015A,Encyonema reichardtii,10,111
R,2135376,3806,25/10/2012,NA134A,Navicula subminuscula,3,111
R,2135760,122832,10/10/2012,FR009H,Fragilaria capucina var. gracilis,3,5
R,2135760,122832,10/10/2012,GO013A,Gomphonema parvulum,3,5
R,2135760,122832,10/10/2012,FU002F,Frustulia rhomboides var. viridula,2,5
R,2135760,122832,10/10/2012,EU9999,Eunotia sp.,22,5
R,2135760,122832,10/10/2012,EY017A,Encyonema gracile,2,5
R,2135760,122832,10/10/2012,ZZZ835,Achnanthidium minutissimum type,142,5
R,2135760,122832,10/10/2012,BR010A,Brachysira neoexilis,3,5
R,2135760,122832,10/10/2012,EU107A,Eunotia implicata,5,5
R,2135760,122832,10/10/2012,EU114B,Eunotia muscicola var. tridentula,21,5
R,2135760,122832,10/10/2012,ZZZ921,Psammothidium sp.,116,5
R,2135760,122832,10/10/2012,AC143A,Achnanthes oblongella,3,5
R,2136200,206809,21/11/2012,FR007A,Fragilaria vaucheriae,1,10
R,2136200,206809,21/11/2012,EU002A,Eunotia pectinalis,8,10
R,2136200,206809,21/11/2012,GO050A,Gomphonema minutum,1,10
R,2136200,206809,21/11/2012,BR001A,Brachysira vitrea,6,10
R,2136200,206809,21/11/2012,ZZZ835,Achnanthidium minutissimum type,365,10
R,2136200,206809,21/11/2012,EU110A,Eunotia minor,1,10
R,2136200,206809,21/11/2012,GO050A,Gomphonema minutum,1,10
R,2136200,206809,21/11/2012,EU9999,Eunotia sp.,25,10
R,2136200,206809,21/11/2012,MR001A,Meridion circulare,1,10
R,2136200,206809,21/11/2012,BR9999,Brachysira sp.,2,10
R,2136200,206809,21/11/2012,RC002A,Rhoicosphenia abbreviata,1,10
R,2136200,206809,21/11/2012,SL9999,Sellaphora sp.,5,10
R,2136207,206971,24/09/2012,SR001A,Staurosira construens,22,6
R,2136207,206971,24/09/2012,EY016A,Encyonema silesiacum,1,6
R,2136207,206971,24/09/2012,AC9999,Achnanthes sp.,1,6
R,2136207,206971,24/09/2012,NI009A,Nitzschia palea,2,6
R,2136207,206971,24/09/2012,NI043A,Nitzschia inconspicua,2,6
R,2136207,206971,24/09/2012,NA023A,Navicula gregaria,1,6
R,2136207,206971,24/09/2012,GO050A,Gomphonema minutum,1,6
R,2136207,206971,24/09/2012,EU070A,Eunotia bilunaris,2,6
R,2136207,206971,24/09/2012,TA001A,Tabellaria flocculosa,16,6
R,2136207,206971,24/09/2012,EU009A,Eunotia exigua,1,6
R,2136207,206971,24/09/2012,EU110A,Eunotia minor,13,6
R,2136207,206971,24/09/2012,FR009A,Fragilaria capucina,2,6
R,2136207,206971,24/09/2012,NA751A,Navicula cryptotenella,1,6
R,2136207,206971,24/09/2012,FR060A,Fragilaria tenera,7,6
R,2136207,206971,24/09/2012,ZZZ835,Achnanthidium minutissimum type,62,6
R,2136207,206971,24/09/2012,GO013A,Gomphonema parvulum,1,6
R,2136207,206971,24/09/2012,CM013A,Cymbella helvetica,2,6
R,2136207,206971,24/09/2012,NA042A,Navicula minima,26,6
R,2136207,206971,24/09/2012,UN9995,Centric undif.,9,6
R,2136207,206971,24/09/2012,CO001B,Cocconeis placentula var. euglypta,1,6
R,2136207,206971,24/09/2012,AC143A,Achnanthes oblongella,5,6
R,2136207,206971,24/09/2012,ZZZ941,Diatoma problematica,1,6
R,2136207,206971,24/09/2012,FR009A,Fragilaria capucina,7,6
R,2136207,206971,24/09/2012,SL001A,Sellaphora pupula,1,6
R,2136222,232722,21/11/2012,TA001A,Tabellaria flocculosa,13,8
R,2136222,232722,21/11/2012,EU009A,Eunotia exigua,2,8
R,2136222,232722,21/11/2012,ZZZ835,Achnanthidium minutissimum type,138,8
R,2136222,232722,21/11/2012,AC9999,Achnanthes sp.,4,8
R,2136222,232722,21/11/2012,ZZZ888,Rossithidium petersenii,8,8
R,2136222,232722,21/11/2012,UN9999,Unknown diatom,1,8
R,2136222,232722,21/11/2012,BR010A,Brachysira neoexilis,1,8
R,2136222,232722,21/11/2012,ZZZ921,Psammothidium sp.,1,8
R,2136222,232722,21/11/2012,GO006A,Gomphonema acuminatum,1,8
R,2136222,232722,21/11/2012,EY016A,Encyonema silesiacum,1,8
R,2136222,232722,21/11/2012,AC9999,Achnanthes sp.,21,8
R,2136222,232722,21/11/2012,EU110A,Eunotia minor,3,8
R,2136222,232722,21/11/2012,FR009A,Fragilaria capucina,6,8
R,2136222,232722,21/11/2012,AC143A,Achnanthes oblongella,22,8
R,2136222,232722,21/11/2012,NA008A,Navicula rhynchocephala,1,8
R,2136222,232722,21/11/2012,NI9999,Nitzschia sp.,1,8
R,2136222,232722,21/11/2012,EU002A,Eunotia pectinalis,5,8
R,2136222,232722,21/11/2012,FR007A,Fragilaria vaucheriae,6,8
R,2136222,232722,21/11/2012,NI002A,Nitzschia fonticola,1,8
R,2136222,232722,21/11/2012,NA043A,Navicula subatomoides,15,8
R,2136222,232722,21/11/2012,PI9999,Pinnularia sp.,5,8
R,2136222,232722,21/11/2012,FU002D,Frustulia rhomboides var. amphipleuroides,3,8
R,2136222,232722,21/11/2012,AC141A,Achnanthes bioretii,22,8
R,2136222,232722,21/11/2012,NA042A,Navicula minima,1,8
R,2136222,232722,21/11/2012,EU9999,Eunotia sp.,7,8
R,2136222,232722,21/11/2012,CM004A,Cymbella microcephala,1,8
R,2136222,232722,21/11/2012,NI025A,Nitzschia recta,3,8
R,2136222,232722,21/11/2012,NI009A,Nitzschia palea,1,8
R,2136222,232722,21/11/2012,EU004A,Eunotia tenella,1,8
R,2136222,232722,21/11/2012,EU018A,Eunotia formica,3,8
R,2136222,232722,21/11/2012,EU020A,Eunotia meisteri,4,8
R,2136222,232722,21/11/2012,BR9999,Brachysira sp.,1,8
R,2136222,232722,21/11/2012,MR001A,Meridion circulare,2,8
R,2136222,232722,21/11/2012,GO013C,Gomphonema parvulum var. exilissimum,14,8
R,2136246,206930,03/10/2012,FR007A,Fragilaria vaucheriae,2,12
R,2136246,206930,03/10/2012,RE001A,Reimeria sinuata,16,12
R,2136246,206930,03/10/2012,MR001A,Meridion circulare,2,12
R,2136246,206930,03/10/2012,GO080A,Gomphonema pumilum,1,12
R,2136246,206930,03/10/2012,CO001B,Cocconeis placentula var. euglypta,15,12
R,2136246,206930,03/10/2012,NI005A,Nitzschia perminuta,3,12
R,2136246,206930,03/10/2012,ZZZ835,Achnanthidium minutissimum type,257,12
R,2136246,206930,03/10/2012,NI034A,Nitzschia hantzschiana,1,12
R,2136246,206930,03/10/2012,FR009G,Fragilaria capucina var. rumpens,14,12
R,2136246,206930,03/10/2012,GO001C,Gomphonema olivaceum var. minutissima,3,12
R,2136253,449078,17/10/2012,ZZZ835,Achnanthidium minutissimum type,247,10
R,2136253,449078,17/10/2012,ZZZ921,Psammothidium sp.,18,10
R,2136253,449078,17/10/2012,CM004A,Cymbella microcephala,1,10
R,2136253,449078,17/10/2012,ZZZ843,Fragilaria nanana,2,10
R,2136253,449078,17/10/2012,EU9999,Eunotia sp.,32,10
R,2136253,449078,17/10/2012,BR010A,Brachysira neoexilis,8,10
R,2136253,449078,17/10/2012,EU009A,Eunotia exigua,2,10
R,2136253,449078,17/10/2012,AM013A,Amphora inariensis,1,10
R,2136253,449078,17/10/2012,GO013C,Gomphonema parvulum var. exilissimum,2,10
R,2136253,449078,17/10/2012,TA001A,Tabellaria flocculosa,3,10
R,2136253,449078,17/10/2012,BR011A,Brachysira procera,1,10
R,2136253,449078,17/10/2012,FR9999,Fragilaria sp.,12,10
R,2136279,200211,25/10/2012,EU009C,Eunotia exigua var. tridentula,1,9
R,2136279,200211,25/10/2012,EP9999,Epithemia sp.,3,9
R,2136279,200211,25/10/2012,EU020A,Eunotia meisteri,5,9
R,2136279,200211,25/10/2012,GO004A,Gomphonema gracile,9,9
R,2136279,200211,25/10/2012,FR009L,Fragilaria capucina var. amphicephala,1,9
R,2136279,200211,25/10/2012,TA001A,Tabellaria flocculosa,63,9
R,2136279,200211,25/10/2012,ZZZ835,Achnanthidium minutissimum type,45,9
R,2136279,200211,25/10/2012,CO9999,Cocconeis sp.,1,9
R,2136279,200211,25/10/2012,NA042A,Navicula minima,17,9
R,2136279,200211,25/10/2012,EU009A,Eunotia exigua,3,9
R,2136279,200211,25/10/2012,AC141A,Achnanthes bioretii,12,9
R,2136279,200211,25/10/2012,AC143A,Achnanthes oblongella,63,9
R,2136279,200211,25/10/2012,FR007A,Fragilaria vaucheriae,17,9
R,2136279,200211,25/10/2012,EY017A,Encyonema gracile,10,9
R,2136279,200211,25/10/2012,GO013A,Gomphonema parvulum,1,9
R,2136279,200211,25/10/2012,EU047A,Eunotia incisa,2,9
R,2136279,200211,25/10/2012,EP001A,Epithemia sorex,5,9
R,2136279,200211,25/10/2012,FR005A,Fragilaria virescens,4,9
R,2136279,200211,25/10/2012,NI002A,Nitzschia fonticola,5,9
R,2136279,200211,25/10/2012,FU027A,Frustulia saxonica,3,9
R,2136279,200211,25/10/2012,FR009H,Fragilaria capucina var. gracilis,2,9
R,2136279,200211,25/10/2012,EU018A,Eunotia formica,3,9
R,2136279,200211,25/10/2012,MR001A,Meridion circulare,1,9
R,2136279,200211,25/10/2012,EU070A,Eunotia bilunaris,2,9
R,2136279,200211,25/10/2012,FR026A,Fragilaria bidens,1,9
R,2136279,200211,25/10/2012,NI009A,Nitzschia palea,1,9
R,2136279,200211,25/10/2012,NI9999,Nitzschia sp.,2,9
R,2136279,200211,25/10/2012,AS001A,Asterionella formosa,1,9
R,2136279,200211,25/10/2012,FR009A,Fragilaria capucina,20,9
R,2136279,200211,25/10/2012,FU002D,Frustulia rhomboides var. amphipleuroides,18,9
R,2136279,200211,25/10/2012,SY001A,Synedra ulna,2,9
R,2136279,200211,25/10/2012,NI044A,Nitzschia intermedia,1,9
R,2136279,200211,25/10/2012,EU002A,Eunotia pectinalis,2,9
R,2136279,200211,25/10/2012,EU110A,Eunotia minor,5,9
R,2136279,200211,25/10/2012,GO029A,Gomphonema clavatum,1,9
R,2136279,200211,25/10/2012,NI014A,Nitzschia amphibia,1,9
R,2136279,200211,25/10/2012,PI022A,Pinnularia subcapitata,2,9
R,2136279,200211,25/10/2012,EP007A,Epithemia adnata,23,9
R,2136279,200211,25/10/2012,YH001A,Ctenophora pulchella,1,9
R,2136279,200211,25/10/2012,ZZZ925,Sellaphora bacillum,1,9
R,2136279,200211,25/10/2012,GO013C,Gomphonema parvulum var. exilissimum,32,9
R,2136279,200211,25/10/2012,EU9999,Eunotia sp.,13,9
R,2137387,207309,10/10/2012,AC143A,Achnanthes oblongella,3,2
R,2137387,207309,10/10/2012,TA001A,Tabellaria flocculosa,13,2
R,2137387,207309,10/10/2012,GO013C,Gomphonema parvulum var. exilissimum,2,2
R,2137387,207309,10/10/2012,EU9999,Eunotia sp.,8,2
R,2137387,207309,10/10/2012,ZZZ835,Achnanthidium minutissimum type,53,2
R,2137387,207309,10/10/2012,DT021A,Diatoma mesodon,8,2
R,2137387,207309,10/10/2012,FR009G,Fragilaria capucina var. rumpens,241,2
R,2137387,207309,10/10/2012,MR001B,Meridion circulare var. constrictum,19,2
R,2137388,207347,01/11/2012,SY001A,Synedra ulna,1,14
R,2137388,207347,01/11/2012,FR007A,Fragilaria vaucheriae,3,14
R,2137388,207347,01/11/2012,EY016A,Encyonema silesiacum,2,14
R,2137388,207347,01/11/2012,FR064A,Fragilaria exigua,2,14
R,2137388,207347,01/11/2012,ZZZ941,Diatoma problematica,5,14
R,2137388,207347,01/11/2012,AC9999,Achnanthes sp.,2,14
R,2137388,207347,01/11/2012,GO013A,Gomphonema parvulum,2,14
R,2137388,207347,01/11/2012,GO080A,Gomphonema pumilum,5,14
R,2137388,207347,01/11/2012,FR009G,Fragilaria capucina var. rumpens,4,14
R,2137388,207347,01/11/2012,CO001B,Cocconeis placentula var. euglypta,64,14
R,2137388,207347,01/11/2012,GO9999,Gomphonema sp.,12,14
R,2137388,207347,01/11/2012,ZZZ835,Achnanthidium minutissimum type,226,14
R,2137388,207347,01/11/2012,RE001A,Reimeria sinuata,5,14
R,2137607,1515,09/10/2012,ZZZ835,Achnanthidium minutissimum type,32,76
R,2137607,1515,09/10/2012,AM012A,Amphora pediculus,53,76
R,2137607,1515,09/10/2012,ZZZ896,Planothidium frequentissimum,5,76
R,2137607,1515,09/10/2012,NA9999,Navicula sp.,6,76
R,2137607,1515,09/10/2012,CO001B,Cocconeis placentula var. euglypta,94,76
R,2137607,1515,09/10/2012,EY016A,Encyonema silesiacum,2,76
R,2137607,1515,09/10/2012,NA009A,Navicula lanceolata,6,76
R,2137607,1515,09/10/2012,ZZZ897,Planothidium lanceolatum,3,76
R,2137607,1515,09/10/2012,RE001A,Reimeria sinuata,11,76
R,2137607,1515,09/10/2012,RC002A,Rhoicosphenia abbreviata,8,76
R,2137607,1515,09/10/2012,NA042A,Navicula minima,10,76
R,2137607,1515,09/10/2012,NA023A,Navicula gregaria,23,76
R,2137607,1515,09/10/2012,NA669A,Navicula suchlandtii,3,76
R,2137607,1515,09/10/2012,CO005A,Cocconeis pediculus,1,76
R,2137607,1515,09/10/2012,EY011A,Encyonema minutum,1,76
R,2137607,1515,09/10/2012,EY015A,Encyonema reichardtii,34,76
R,2137607,1515,09/10/2012,NI015A,Nitzschia dissipata,3,76
R,2137607,1515,09/10/2012,NI005A,Nitzschia perminuta,7,76
R,2137607,1515,09/10/2012,GO9999,Gomphonema sp.,6,76
R,2137607,1515,09/10/2012,AC143A,Achnanthes oblongella,2,76
R,2137607,1515,09/10/2012,AM013A,Amphora inariensis,20,76
R,2137626,3609,09/10/2012,DT003A,Diatoma vulgare,4,65
R,2137626,3609,09/10/2012,GO001C,Gomphonema olivaceum var. minutissima,3,65
R,2137626,3609,09/10/2012,RE001A,Reimeria sinuata,8,65
R,2137626,3609,09/10/2012,NA751A,Navicula cryptotenella,3,65
R,2137626,3609,09/10/2012,ZZZ835,Achnanthidium minutissimum type,20,65
R,2137626,3609,09/10/2012,EY016A,Encyonema silesiacum,1,65
R,2137626,3609,09/10/2012,NA009A,Navicula lanceolata,32,65
R,2137626,3609,09/10/2012,NI152A,Nitzschia pusilla,1,65
R,2137626,3609,09/10/2012,ZZZ959,Achnanthidium minutissimum,30,65
R,2137626,3609,09/10/2012,NA042A,Navicula minima,1,65
R,2137626,3609,09/10/2012,NA023A,Navicula gregaria,132,65
R,2137626,3609,09/10/2012,RC002A,Rhoicosphenia abbreviata,2,65
R,2137626,3609,09/10/2012,NA669A,Navicula suchlandtii,1,65
R,2137626,3609,09/10/2012,FR009G,Fragilaria capucina var. rumpens,3,65
R,2137626,3609,09/10/2012,EY011A,Encyonema minutum,8,65
R,2137626,3609,09/10/2012,CA002A,Caloneis bacillum,12,65
R,2137626,3609,09/10/2012,EY015A,Encyonema reichardtii,3,65
R,2137626,3609,09/10/2012,ZZZ897,Planothidium lanceolatum,1,65
R,2137626,3609,09/10/2012,SS002A,Staurosirella pinnata,1,65
R,2137626,3609,09/10/2012,NI009C,Nitzschia palea var. debilis,2,65
R,2137626,3609,09/10/2012,NI015A,Nitzschia dissipata,43,65
R,2137626,3609,09/10/2012,NA433D,Navicula ignota var. acceptata,1,65
R,2137626,3609,09/10/2012,NA095A,Navicula tripunctata,5,65
R,2137626,3609,09/10/2012,ZZZ911,Achnanthidium subatomus,7,65
R,2137626,3609,09/10/2012,AM013A,Amphora inariensis,3,65
R,2137626,3609,09/10/2012,GO080A,Gomphonema pumilum,3,65
R,2137626,3609,09/10/2012,NA433C,Navicula ignota var. palustris,1,65
R,2137626,3609,09/10/2012,CO001B,Cocconeis placentula var. euglypta,6,65
R,2137626,3609,09/10/2012,FR007A,Fragilaria vaucheriae,2,65
R,2137626,3609,09/10/2012,NI065A,Nitzschia archibaldii,5,65
R,2137629,4638,10/12/2012,ZZZ982,Navicula claytonii,1,27
R,2137629,4638,10/12/2012,NA060A,Navicula digitoradiata,1,27
R,2137629,4638,10/12/2012,NA008A,Navicula rhynchocephala,4,27
R,2137629,4638,10/12/2012,GO013C,Gomphonema parvulum var. exilissimum,5,27
R,2137629,4638,10/12/2012,NA023A,Navicula gregaria,50,27
R,2137629,4638,10/12/2012,AM012A,Amphora pediculus,3,27
R,2137629,4638,10/12/2012,NA675A,Navicula tenelloides,2,27
R,2137629,4638,10/12/2012,TA001A,Tabellaria flocculosa,2,27
R,2137629,4638,10/12/2012,NI9999,Nitzschia sp.,2,27
R,2137629,4638,10/12/2012,ZZZ986,Cocconeis placentula var. pseudolineata,4,27
R,2137629,4638,10/12/2012,AC001R,Achnanthes lanceolata subsp. frequentissima,8,27
R,2137629,4638,10/12/2012,EY011A,Encyonema minutum,1,27
R,2137629,4638,10/12/2012,FR009B,Fragilaria capucina var. mesolepta,1,27
R,2137629,4638,10/12/2012,NA745A,Navicula capitatoradiata,2,27
R,2137629,4638,10/12/2012,SY009A,Synedra nana,1,27
R,2137629,4638,10/12/2012,EU009A,Eunotia exigua,1,27
R,2137629,4638,10/12/2012,NA042A,Navicula minima,10,27
R,2137629,4638,10/12/2012,CA9999,Caloneis sp.,2,27
R,2137629,4638,10/12/2012,FU002D,Frustulia rhomboides var. amphipleuroides,6,27
R,2137629,4638,10/12/2012,GO013A,Gomphonema parvulum,2,27
R,2137629,4638,10/12/2012,NI083A,Nitzschia constricta,2,27
R,2137629,4638,10/12/2012,ZZZ835,Achnanthidium minutissimum type,40,27
R,2137629,4638,10/12/2012,CC9999,Cyclostephanos sp.,3,27
R,2137629,4638,10/12/2012,AC037B,Achnanthes biasolettiana var. subatomus,1,27
R,2137629,4638,10/12/2012,ZZZ980,Nitzschia nana,1,27
R,2137629,4638,10/12/2012,CY003A,Cyclotella meneghiniana,3,27
R,2137629,4638,10/12/2012,AC143A,Achnanthes oblongella,7,27
R,2137629,4638,10/12/2012,ME015A,Melosira varians,6,27
R,2137629,4638,10/12/2012,FR007A,Fragilaria vaucheriae,4,27
R,2137629,4638,10/12/2012,NI033A,Nitzschia paleacea,5,27
R,2137629,4638,10/12/2012,NA751A,Navicula cryptotenella,8,27
R,2137629,4638,10/12/2012,NI008A,Nitzschia frustulum,2,27
R,2137629,4638,10/12/2012,NA768A,Navicula reichardtiana,3,27
R,2137629,4638,10/12/2012,CO001C,Cocconeis placentula var. lineata,1,27
R,2137629,4638,10/12/2012,FR009A,Fragilaria capucina,6,27
R,2137629,4638,10/12/2012,AC163A,Achnanthes helvetica,1,27
R,2137629,4638,10/12/2012,GO023A,Gomphonema truncatum,2,27
R,2137629,4638,10/12/2012,NI009A,Nitzschia palea,5,27
R,2137629,4638,10/12/2012,NI015A,Nitzschia dissipata,40,27
R,2137629,4638,10/12/2012,NI166A,Nitzschia sociabilis,77,27
R,2137629,4638,10/12/2012,NA038A,Navicula arvensis,2,27
R,2137629,4638,10/12/2012,PI9999,Pinnularia sp.,6,27
R,2137629,4638,10/12/2012,NA007A,Navicula cryptocephala,4,27
R,2137629,4638,10/12/2012,NA066A,Navicula capitata,1,27
R,2137629,4638,10/12/2012,NA009A,Navicula lanceolata,21,27
R,2137629,4638,10/12/2012,BR001A,Brachysira vitrea,2,27
R,2137629,4638,10/12/2012,EU018A,Eunotia formica,2,27
R,2137629,4638,10/12/2012,PI022A,Pinnularia subcapitata,1,27
R,2137629,4638,10/12/2012,SY013A,Synedra tenera,1,27
R,2137629,4638,10/12/2012,NA417A,Navicula helensis,1,27
R,2137629,4638,10/12/2012,GM002A,Gomphoneis olivaceoides,1,27
R,2137629,4638,10/12/2012,SA9999,Stauroneis sp.,2,27
R,2137629,4638,10/12/2012,NI025A,Nitzschia recta,1,27
R,2137629,4638,10/12/2012,FR009H,Fragilaria capucina var. gracilis,2,27
R,2137629,4638,10/12/2012,ZZZ987,Naviculoid (small undiff),1,27
R,2137629,4638,10/12/2012,NI002A,Nitzschia fonticola,3,27
R,2137629,4638,10/12/2012,TA001A,Tabellaria flocculosa,1,27
R,2137629,4638,10/12/2012,AU003A,Aulacoseira granulata,8,27
R,2137629,4638,10/12/2012,SL9999,Sellaphora sp.,3,27
R,2137629,4638,10/12/2012,NA617A,Navicula saprophila,1,27
R,2137629,4638,10/12/2012,HN001A,Hannaea arcus,1,27
R,2137629,4638,10/12/2012,NA124A,Navicula molestiformis,1,27
R,2137629,4638,10/12/2012,NI043A,Nitzschia inconspicua,1,27
R,2137629,4638,10/12/2012,SU073A,Surirella brebissonii,2,27
R,2137633,1508,03/12/2012,NA009A,Navicula lanceolata,53,118
R,2137633,1508,03/12/2012,SU073A,Surirella brebissonii,12,118
R,2137633,1508,03/12/2012,FA021A,Fallacia subhamulata,1,118
R,2137633,1508,03/12/2012,SY043A,Synedra famelica,1,118
R,2137633,1508,03/12/2012,NI043A,Nitzschia inconspicua,1,118
R,2137633,1508,03/12/2012,CO001B,Cocconeis placentula var. euglypta,11,118
R,2137633,1508,03/12/2012,CO001A,Cocconeis placentula,1,118
R,2137633,1508,03/12/2012,ZZZ985,Tryblionella debilis,1,118
R,2137633,1508,03/12/2012,RE001A,Reimeria sinuata,6,118
R,2137633,1508,03/12/2012,NA042A,Navicula minima,3,118
R,2137633,1508,03/12/2012,NI009A,Nitzschia palea,6,118
R,2137633,1508,03/12/2012,NA617A,Navicula saprophila,3,118
R,2137633,1508,03/12/2012,NI152A,Nitzschia pusilla,4,118
R,2137633,1508,03/12/2012,CA002A,Caloneis bacillum,3,118
R,2137633,1508,03/12/2012,GO052A,Gomphonema olivaceoides,3,118
R,2137633,1508,03/12/2012,SU001A,Surirella angusta,1,118
R,2137633,1508,03/12/2012,ZZZ896,Planothidium frequentissimum,2,118
R,2137633,1508,03/12/2012,ZZZ835,Achnanthidium minutissimum type,8,118
R,2137633,1508,03/12/2012,NA023A,Navicula gregaria,122,118
R,2137633,1508,03/12/2012,EY015A,Encyonema reichardtii,12,118
R,2137633,1508,03/12/2012,FR009G,Fragilaria capucina var. rumpens,2,118
R,2137633,1508,03/12/2012,RC002A,Rhoicosphenia abbreviata,3,118
R,2137633,1508,03/12/2012,GO013A,Gomphonema parvulum,4,118
R,2137633,1508,03/12/2012,GO073A,Gomphonema angustum,3,118
R,2137633,1508,03/12/2012,NA095A,Navicula tripunctata,9,118
R,2137633,1508,03/12/2012,AM012A,Amphora pediculus,40,118
R,2137633,1508,03/12/2012,NI028A,Nitzschia capitellata,1,118
R,2137633,1508,03/12/2012,NI031A,Nitzschia linearis,1,118
R,2137633,1508,03/12/2012,NA433A,Navicula ignota,1,118
R,2137633,1508,03/12/2012,ZZZ897,Planothidium lanceolatum,1,118
R,2137633,1508,03/12/2012,NA669A,Navicula suchlandtii,1,118
R,2137633,1508,03/12/2012,NI015A,Nitzschia dissipata,12,118
R,2138011,207275,01/10/2012,ZZZ835,Achnanthidium minutissimum type,1,58
R,2138011,207275,01/10/2012,CO001B,Cocconeis placentula var. euglypta,20,58
